order_id,client_id,client_type,product_name,quantity,status,revenue,waiting_time,processing_time,worker_name,message
623,10623,NORMAL,"iPhone 16",1,NO_STOCK,0.00,1.22008,0.00000,Servidor-9,"Pedido rechazado: stock insuficiente."
601,10601,NORMAL,"Robot Aspirador",2,ACCEPTED,559.98,1.17838,0.04276,Servidor-1,"Compra completada correctamente."
625,10625,NORMAL,"PlayStation 5",1,NO_STOCK,0.00,1.18429,0.00000,Servidor-1,"Pedido rechazado: stock insuficiente."
626,10626,NORMAL,"MacBook Air",1,NO_STOCK,0.00,1.19294,0.00000,Servidor-1,"Pedido rechazado: stock insuficiente."
627,10627,NORMAL,"iPhone 16",1,NO_STOCK,0.00,1.18672,0.00000,Servidor-1,"Pedido rechazado: stock insuficiente."
610,10610,NORMAL,"Robot Aspirador",1,ACCEPTED,279.99,1.20741,0.03120,Servidor-3,"Compra completada correctamente."
600,10600,NORMAL,"Kindle",1,ACCEPTED,129.99,1.16719,0.06122,Servidor-4,"Compra completada correctamente."
612,10612,NORMAL,"Kindle",1,ACCEPTED,129.99,1.18625,0.03599,Servidor-11,"Compra completada correctamente."
632,10632,NORMAL,"MacBook Air",1,NO_STOCK,0.00,1.19413,0.00000,Servidor-11,"Pedido rechazado: stock insuficiente."
607,10607,NORMAL,"AirPods Pro",1,ACCEPTED,249.00,1.18304,0.04446,Servidor-6,"Compra completada correctamente."
611,10611,NORMAL,"Nintendo Switch",1,ACCEPTED,319.99,1.22491,0.04600,Servidor-2,"Compra completada correctamente."
618,10618,NORMAL,"AirPods Pro",1,ACCEPTED,249.00,1.17922,0.04201,Servidor-8,"Compra completada correctamente."
620,10620,NORMAL,"AirPods Pro",2,ACCEPTED,498.00,1.18656,0.04284,Servidor-7,"Compra completada correctamente."
639,10639,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.20125,0.00000,Servidor-7,"Pedido rechazado: stock insuficiente."
640,10640,NORMAL,"PlayStation 5",1,NO_STOCK,0.00,1.21401,0.00000,Servidor-7,"Pedido rechazado: stock insuficiente."
642,10642,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.18663,0.00000,Servidor-7,"Pedido rechazado: stock insuficiente."
622,10622,NORMAL,"Nintendo Switch",1,ACCEPTED,319.99,1.21443,0.04185,Servidor-10,"Compra completada correctamente."
646,10646,NORMAL,"MacBook Air",1,NO_STOCK,0.00,1.21966,0.00001,Servidor-10,"Pedido rechazado: stock insuficiente."
647,10647,NORMAL,"PlayStation 5",1,NO_STOCK,0.00,1.23632,0.00000,Servidor-10,"Pedido rechazado: stock insuficiente."
649,10649,NORMAL,"iPhone 16",1,NO_STOCK,0.00,1.19114,0.00000,Servidor-10,"Pedido rechazado: stock insuficiente."
651,10651,NORMAL,"iPhone 16",2,NO_STOCK,0.00,1.19129,0.00000,Servidor-10,"Pedido rechazado: stock insuficiente."
652,10652,NORMAL,"PlayStation 5",1,NO_STOCK,0.00,1.21543,0.00000,Servidor-10,"Pedido rechazado: stock insuficiente."
619,10619,NORMAL,"Smart TV 55",2,ACCEPTED,1298.00,1.16932,0.05427,Servidor-5,"Compra completada correctamente."
624,10624,NORMAL,"Kindle",2,PAYMENT_ERROR,0.00,1.18893,0.04232,Servidor-9,"Pedido cancelado: fallo en la pasarela de pago."
621,10621,NORMAL,"Nintendo Switch",1,ACCEPTED,319.99,1.18161,0.04989,Servidor-12,"Compra completada correctamente."
656,10656,NORMAL,"iPhone 16",2,NO_STOCK,0.00,1.19660,0.00001,Servidor-12,"Pedido rechazado: stock insuficiente."
629,10629,NORMAL,"AirPods Pro",2,ACCEPTED,498.00,1.22479,0.04214,Servidor-3,"Compra completada correctamente."
628,10628,NORMAL,"Nintendo Switch",1,ACCEPTED,319.99,1.21098,0.04560,Servidor-1,"Compra completada correctamente."
659,10659,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.22185,0.00000,Servidor-1,"Pedido rechazado: stock insuficiente."
633,10633,NORMAL,"Kindle",2,ACCEPTED,259.98,1.19423,0.03558,Servidor-11,"Compra completada correctamente."
635,10635,NORMAL,"AirPods Pro",2,ACCEPTED,498.00,1.23255,0.03709,Servidor-6,"Compra completada correctamente."
662,10662,NORMAL,"iPhone 16",1,NO_STOCK,0.00,1.20173,0.00001,Servidor-6,"Pedido rechazado: stock insuficiente."
630,10630,NORMAL,"Kindle",2,ACCEPTED,259.98,1.19430,0.04702,Servidor-4,"Compra completada correctamente."
637,10637,NORMAL,"Kindle",2,ACCEPTED,259.98,1.19081,0.04115,Servidor-2,"Compra completada correctamente."
643,10643,NORMAL,"Robot Aspirador",1,ACCEPTED,279.99,1.19218,0.04040,Servidor-7,"Compra completada correctamente."
667,10667,NORMAL,"iPhone 16",1,NO_STOCK,0.00,1.19348,0.00001,Servidor-7,"Pedido rechazado: stock insuficiente."
668,10668,NORMAL,"iPhone 16",1,NO_STOCK,0.00,1.20778,0.00001,Servidor-7,"Pedido rechazado: stock insuficiente."
654,10654,NORMAL,"Nintendo Switch",1,ACCEPTED,319.99,1.18678,0.03457,Servidor-5,"Compra completada correctamente."
672,10672,NORMAL,"PlayStation 5",1,NO_STOCK,0.00,1.19590,0.00001,Servidor-5,"Pedido rechazado: stock insuficiente."
638,10638,NORMAL,"Kindle",1,ACCEPTED,129.99,1.18736,0.05389,Servidor-8,"Compra completada correctamente."
653,10653,NORMAL,"AirPods Pro",2,ACCEPTED,498.00,1.22493,0.03992,Servidor-10,"Compra completada correctamente."
675,10675,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.19629,0.00001,Servidor-10,"Pedido rechazado: stock insuficiente."
655,10655,NORMAL,"Robot Aspirador",2,ACCEPTED,559.98,1.17992,0.04818,Servidor-9,"Compra completada correctamente."
677,10677,NORMAL,"iPhone 16",2,NO_STOCK,0.00,1.24777,0.00001,Servidor-9,"Pedido rechazado: stock insuficiente."
658,10658,NORMAL,"Kindle",1,ACCEPTED,129.99,1.21797,0.03946,Servidor-3,"Compra completada correctamente."
679,10679,NORMAL,"iPhone 16",1,NO_STOCK,0.00,1.19780,0.00000,Servidor-3,"Pedido rechazado: stock insuficiente."
680,10680,NORMAL,"iPhone 16",2,NO_STOCK,0.00,1.19982,0.00000,Servidor-3,"Pedido rechazado: stock insuficiente."
682,10682,NORMAL,"iPhone 16",2,NO_STOCK,0.00,1.21392,0.00000,Servidor-3,"Pedido rechazado: stock insuficiente."
683,10683,NORMAL,"iPhone 16",1,NO_STOCK,0.00,1.24026,0.00000,Servidor-3,"Pedido rechazado: stock insuficiente."
660,10660,NORMAL,"AirPods Pro",1,ACCEPTED,249.00,1.18904,0.04274,Servidor-1,"Compra completada correctamente."
657,10657,NORMAL,"Kindle",2,ACCEPTED,259.98,1.18505,0.04932,Servidor-12,"Compra completada correctamente."
686,10686,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.20315,0.00001,Servidor-12,"Pedido rechazado: stock insuficiente."
665,10665,NORMAL,"Kindle",1,ACCEPTED,129.99,1.23264,0.03596,Servidor-2,"Compra completada correctamente."
661,10661,NORMAL,"Nintendo Switch",1,ACCEPTED,319.99,1.17757,0.05263,Servidor-11,"Compra completada correctamente."
689,10689,NORMAL,"MacBook Air",1,NO_STOCK,0.00,1.24759,0.00001,Servidor-11,"Pedido rechazado: stock insuficiente."
669,10669,NORMAL,"Robot Aspirador",2,ACCEPTED,559.98,1.19304,0.03330,Servidor-7,"Compra completada correctamente."
664,10664,NORMAL,"Robot Aspirador",1,ACCEPTED,279.99,1.22193,0.04688,Servidor-4,"Compra completada correctamente."
692,10692,NORMAL,"MacBook Air",1,NO_STOCK,0.00,1.21198,0.00001,Servidor-4,"Pedido rechazado: stock insuficiente."
693,10693,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.19836,0.00000,Servidor-4,"Pedido rechazado: stock insuficiente."
673,10673,NORMAL,"Nintendo Switch",2,ACCEPTED,639.98,1.19135,0.03552,Servidor-5,"Compra completada correctamente."
663,10663,NORMAL,"AirPods Pro",2,ACCEPTED,498.00,1.18271,0.05836,Servidor-6,"Compra completada correctamente."
674,10674,NORMAL,"Nintendo Switch",2,ACCEPTED,639.98,1.20083,0.04925,Servidor-8,"Compra completada correctamente."
676,10676,NORMAL,"Nintendo Switch",1,ACCEPTED,319.99,1.21952,0.04856,Servidor-10,"Compra completada correctamente."
678,10678,NORMAL,"Nintendo Switch",2,ACCEPTED,639.98,1.19766,0.04300,Servidor-9,"Compra completada correctamente."
685,10685,NORMAL,"Nintendo Switch",2,ACCEPTED,639.98,1.19360,0.04332,Servidor-1,"Compra completada correctamente."
700,10700,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.24462,0.00001,Servidor-1,"Pedido rechazado: stock insuficiente."
701,10701,NORMAL,"iPhone 16",2,NO_STOCK,0.00,1.25516,0.00000,Servidor-1,"Pedido rechazado: stock insuficiente."
684,10684,NORMAL,"Smart TV 55",1,ACCEPTED,649.00,1.18382,0.04967,Servidor-3,"Compra completada correctamente."
703,10703,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.20453,0.00001,Servidor-3,"Pedido rechazado: stock insuficiente."
688,10688,NORMAL,"Cafetera Deluxe",1,ACCEPTED,189.99,1.22112,0.03941,Servidor-2,"Compra completada correctamente."
706,10706,NORMAL,"PlayStation 5",1,NO_STOCK,0.00,1.24000,0.00000,Servidor-2,"Pedido rechazado: stock insuficiente."
690,10690,NORMAL,"Nintendo Switch",2,ACCEPTED,639.98,1.19579,0.03761,Servidor-11,"Compra completada correctamente."
687,10687,NORMAL,"AirPods Pro",1,ACCEPTED,249.00,1.19582,0.05222,Servidor-12,"Compra completada correctamente."
694,10694,NORMAL,"Nintendo Switch",2,ACCEPTED,639.98,1.22429,0.04225,Servidor-4,"Compra completada correctamente."
696,10696,NORMAL,"Smart TV 55",1,ACCEPTED,649.00,1.20118,0.03925,Servidor-6,"Compra completada correctamente."
711,10711,NORMAL,"PlayStation 5",1,NO_STOCK,0.00,1.22780,0.00001,Servidor-6,"Pedido rechazado: stock insuficiente."
712,10712,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.24587,0.00000,Servidor-6,"Pedido rechazado: stock insuficiente."
713,10713,NORMAL,"MacBook Air",1,NO_STOCK,0.00,1.26651,0.00000,Servidor-6,"Pedido rechazado: stock insuficiente."
691,10691,NORMAL,"Nintendo Switch",2,ACCEPTED,639.98,1.19588,0.05015,Servidor-7,"Compra completada correctamente."
695,10695,NORMAL,"Cafetera Deluxe",1,ACCEPTED,189.99,1.24179,0.05020,Servidor-5,"Compra completada correctamente."
698,10698,NORMAL,"AirPods Pro",2,ACCEPTED,498.00,1.22610,0.03459,Servidor-10,"Compra completada correctamente."
717,10717,NORMAL,"iPhone 16",1,NO_STOCK,0.00,1.22944,0.00000,Servidor-10,"Pedido rechazado: stock insuficiente."
702,10702,NORMAL,"AirPods Pro",2,ACCEPTED,498.00,1.21312,0.03606,Servidor-1,"Compra completada correctamente."
719,10719,NORMAL,"iPhone 16",2,NO_STOCK,0.00,1.27599,0.00001,Servidor-1,"Pedido rechazado: stock insuficiente."
697,10697,NORMAL,"AirPods Pro",2,PAYMENT_ERROR,0.00,1.20554,0.04618,Servidor-8,"Pedido cancelado: fallo en la pasarela de pago."
707,10707,NORMAL,"Kindle",2,ACCEPTED,259.98,1.25524,0.03346,Servidor-2,"Compra completada correctamente."
722,10722,NORMAL,"iPhone 16",1,NO_STOCK,0.00,1.22799,0.00000,Servidor-2,"Pedido rechazado: stock insuficiente."
724,10724,NORMAL,"MacBook Air",1,NO_STOCK,0.00,1.23811,0.00000,Servidor-2,"Pedido rechazado: stock insuficiente."
725,10725,NORMAL,"PlayStation 5",1,NO_STOCK,0.00,1.26743,0.00000,Servidor-2,"Pedido rechazado: stock insuficiente."
726,10726,NORMAL,"MacBook Air",1,NO_STOCK,0.00,1.21491,0.00000,Servidor-2,"Pedido rechazado: stock insuficiente."
704,10704,NORMAL,"Kindle",1,ACCEPTED,129.99,1.22749,0.04019,Servidor-3,"Compra completada correctamente."
728,10728,NORMAL,"MacBook Air",1,NO_STOCK,0.00,1.23181,0.00001,Servidor-3,"Pedido rechazado: stock insuficiente."
709,10709,NORMAL,"Nintendo Switch",2,ACCEPTED,639.98,1.20909,0.03506,Servidor-12,"Compra completada correctamente."
699,10699,NORMAL,"Nintendo Switch",2,ACCEPTED,639.98,1.21122,0.05061,Servidor-9,"Compra completada correctamente."
708,10708,NORMAL,"Smart TV 55",2,ACCEPTED,1298.00,1.21113,0.04760,Servidor-11,"Compra completada correctamente."
710,10710,NORMAL,"AirPods Pro",2,ACCEPTED,498.00,1.22952,0.04407,Servidor-4,"Compra completada correctamente."
715,10715,NORMAL,"Smart TV 55",2,ACCEPTED,1298.00,1.21179,0.03974,Servidor-7,"Compra completada correctamente."
735,10735,NORMAL,"PlayStation 5",1,NO_STOCK,0.00,1.23500,0.00001,Servidor-7,"Pedido rechazado: stock insuficiente."
714,10714,NORMAL,"Cafetera Deluxe",2,ACCEPTED,379.98,1.21260,0.04398,Servidor-6,"Compra completada correctamente."
716,10716,NORMAL,"Smart TV 55",1,ACCEPTED,649.00,1.22929,0.04586,Servidor-5,"Compra completada correctamente."
739,10739,NORMAL,"PlayStation 5",1,NO_STOCK,0.00,1.22455,0.00001,Servidor-5,"Pedido rechazado: stock insuficiente."
721,10721,NORMAL,"Nintendo Switch",1,ACCEPTED,319.99,1.22080,0.03903,Servidor-8,"Compra completada correctamente."
718,10718,NORMAL,"Nintendo Switch",1,ACCEPTED,319.99,1.24282,0.05270,Servidor-10,"Compra completada correctamente."
742,10742,NORMAL,"MacBook Air",1,NO_STOCK,0.00,1.26470,0.00000,Servidor-10,"Pedido rechazado: stock insuficiente."
743,10743,NORMAL,"PlayStation 5",1,NO_STOCK,0.00,1.27691,0.00005,Servidor-10,"Pedido rechazado: stock insuficiente."
727,10727,NORMAL,"AirPods Pro",1,ACCEPTED,249.00,1.21200,0.04402,Servidor-2,"Compra completada correctamente."
720,10720,NORMAL,"Cafetera Deluxe",2,ACCEPTED,379.98,1.21737,0.04765,Servidor-1,"Compra completada correctamente."
730,10730,NORMAL,"Kindle",1,ACCEPTED,129.99,1.24406,0.03742,Servidor-12,"Compra completada correctamente."
732,10732,NORMAL,"Nintendo Switch",1,ACCEPTED,319.99,1.22828,0.03734,Servidor-11,"Compra completada correctamente."
729,10729,NORMAL,"Smart TV 55",2,ACCEPTED,1298.00,1.23001,0.04879,Servidor-3,"Compra completada correctamente."
753,10753,NORMAL,"PlayStation 5",1,NO_STOCK,0.00,1.24849,0.00000,Servidor-3,"Pedido rechazado: stock insuficiente."
734,10734,NORMAL,"AirPods Pro",2,ACCEPTED,498.00,1.24286,0.03607,Servidor-4,"Compra completada correctamente."
736,10736,NORMAL,"Nintendo Switch",1,ACCEPTED,319.99,1.25108,0.03836,Servidor-7,"Compra completada correctamente."
756,10756,NORMAL,"PlayStation 5",1,NO_STOCK,0.00,1.23835,0.00001,Servidor-7,"Pedido rechazado: stock insuficiente."
757,10757,NORMAL,"PlayStation 5",1,NO_STOCK,0.00,1.22903,0.00000,Servidor-7,"Pedido rechazado: stock insuficiente."
760,10760,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.25178,0.00000,Servidor-7,"Pedido rechazado: stock insuficiente."
731,10731,NORMAL,"AirPods Pro",1,ACCEPTED,249.00,1.26763,0.05379,Servidor-9,"Compra completada correctamente."
740,10740,NORMAL,"AirPods Pro",1,ACCEPTED,249.00,1.24920,0.03711,Servidor-5,"Compra completada correctamente."
747,10747,NORMAL,"Nintendo Switch",2,ACCEPTED,639.98,1.24439,0.03273,Servidor-1,"Compra completada correctamente."
744,10744,NORMAL,"Kindle",2,ACCEPTED,259.98,1.24063,0.03620,Servidor-10,"Compra completada correctamente."
737,10737,NORMAL,"AirPods Pro",1,ACCEPTED,249.00,1.27348,0.05330,Servidor-6,"Compra completada correctamente."
761,10761,NORMAL,"AirPods Pro",1,ACCEPTED,249.00,1.27937,0.01881,Servidor-7,"Compra completada correctamente."
767,10767,NORMAL,"PlayStation 5",1,NO_STOCK,0.00,1.29046,0.00000,Servidor-7,"Pedido rechazado: stock insuficiente."
768,10768,NORMAL,"iPhone 16",2,NO_STOCK,0.00,1.24106,0.00000,Servidor-7,"Pedido rechazado: stock insuficiente."
771,10771,NORMAL,"iPhone 16",1,NO_STOCK,0.00,1.25011,0.00000,Servidor-7,"Pedido rechazado: stock insuficiente."
772,10772,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.26445,0.00000,Servidor-7,"Pedido rechazado: stock insuficiente."
741,10741,NORMAL,"AirPods Pro",1,ACCEPTED,249.00,1.23860,0.04665,Servidor-8,"Compra completada correctamente."
755,10755,NORMAL,"AirPods Pro",2,ACCEPTED,498.00,1.28333,0.03511,Servidor-4,"Compra completada correctamente."
777,10777,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.25184,0.00001,Servidor-4,"Pedido rechazado: stock insuficiente."
778,10778,NORMAL,"MacBook Air",2,NO_STOCK,0.00,1.27139,0.00000,Servidor-4,"Pedido rechazado: stock insuficiente."
779,10779,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.28113,0.00000,Servidor-4,"Pedido rechazado: stock insuficiente."
748,10748,NORMAL,"Kindle",2,ACCEPTED,259.98,1.25929,0.05017,Servidor-12,"Compra completada correctamente."
781,10781,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.22837,0.00000,Servidor-12,"Pedido rechazado: stock insuficiente."
783,10783,NORMAL,"PlayStation 5",1,NO_STOCK,0.00,1.24283,0.00000,Servidor-12,"Pedido rechazado: stock insuficiente."
750,10750,NORMAL,"AirPods Pro",1,ACCEPTED,249.00,1.24220,0.04429,Servidor-11,"Compra completada correctamente."
754,10754,NORMAL,"Robot Aspirador",1,ACCEPTED,279.99,1.25682,0.04890,Servidor-3,"Compra completada correctamente."
745,10745,NORMAL,"Nintendo Switch",2,ACCEPTED,639.98,1.22102,0.06680,Servidor-2,"Compra completada correctamente."
787,10787,NORMAL,"MacBook Air",2,NO_STOCK,0.00,1.23925,0.00001,Servidor-2,"Pedido rechazado: stock insuficiente."
788,10788,NORMAL,"MacBook Air",2,NO_STOCK,0.00,1.25783,0.00001,Servidor-2,"Pedido rechazado: stock insuficiente."
789,10789,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.25293,0.00001,Servidor-2,"Pedido rechazado: stock insuficiente."
763,10763,NORMAL,"AirPods Pro",1,ACCEPTED,249.00,1.23219,0.04051,Servidor-5,"Compra completada correctamente."
765,10765,NORMAL,"AirPods Pro",1,ACCEPTED,249.00,1.26016,0.03706,Servidor-10,"Compra completada correctamente."
793,10793,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.24138,0.00001,Servidor-10,"Pedido rechazado: stock insuficiente."
766,10766,NORMAL,"Nintendo Switch",1,ACCEPTED,319.99,1.26802,0.03981,Servidor-6,"Compra completada correctamente."
762,10762,NORMAL,"AirPods Pro",1,ACCEPTED,249.00,1.22725,0.05822,Servidor-9,"Compra completada correctamente."
797,10797,NORMAL,"MacBook Air",1,NO_STOCK,0.00,1.28864,0.00001,Servidor-9,"Pedido rechazado: stock insuficiente."
773,10773,NORMAL,"Smart TV 55",1,ACCEPTED,649.00,1.28017,0.04720,Servidor-7,"Compra completada correctamente."
799,10799,NORMAL,"iPhone 16",2,NO_STOCK,0.00,1.24589,0.00001,Servidor-7,"Pedido rechazado: stock insuficiente."
800,10800,NORMAL,"PlayStation 5",1,NO_STOCK,0.00,1.25326,0.00000,Servidor-7,"Pedido rechazado: stock insuficiente."
801,10801,NORMAL,"iPhone 16",1,NO_STOCK,0.00,1.25840,0.00000,Servidor-7,"Pedido rechazado: stock insuficiente."
776,10776,NORMAL,"Robot Aspirador",1,ACCEPTED,279.99,1.24694,0.04413,Servidor-8,"Compra completada correctamente."
803,10803,NORMAL,"iPhone 16",1,NO_STOCK,0.00,1.28995,0.00000,Servidor-8,"Pedido rechazado: stock insuficiente."
795,10795,NORMAL,"AirPods Pro",2,ACCEPTED,498.00,1.25440,0.01335,Servidor-10,"Compra completada correctamente."
805,10805,NORMAL,"iPhone 16",2,NO_STOCK,0.00,1.24232,0.00000,Servidor-10,"Pedido rechazado: stock insuficiente."
806,10806,NORMAL,"MacBook Air",2,NO_STOCK,0.00,1.24232,0.00000,Servidor-10,"Pedido rechazado: stock insuficiente."
807,10807,NORMAL,"MacBook Air",1,NO_STOCK,0.00,1.25414,0.00000,Servidor-10,"Pedido rechazado: stock insuficiente."
764,10764,NORMAL,"Cafetera Deluxe",2,ACCEPTED,379.98,1.24993,0.05865,Servidor-1,"Compra completada correctamente."
809,10809,NORMAL,"PlayStation 5",1,NO_STOCK,0.00,1.29133,0.00001,Servidor-1,"Pedido rechazado: stock insuficiente."
784,10784,NORMAL,"AirPods Pro",2,ACCEPTED,498.00,1.26836,0.04142,Servidor-12,"Compra completada correctamente."
811,10811,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.24138,0.00001,Servidor-12,"Pedido rechazado: stock insuficiente."
813,10813,NORMAL,"iPhone 16",1,NO_STOCK,0.00,1.25200,0.00000,Servidor-12,"Pedido rechazado: stock insuficiente."
786,10786,NORMAL,"Robot Aspirador",1,ACCEPTED,279.99,1.24613,0.04330,Servidor-3,"Compra completada correctamente."
790,10790,NORMAL,"Kindle",1,ACCEPTED,129.99,1.27236,0.03950,Servidor-2,"Compra completada correctamente."
785,10785,NORMAL,"Smart TV 55",2,ACCEPTED,1298.00,1.27553,0.05586,Servidor-11,"Compra completada correctamente."
819,10819,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.25736,0.00001,Servidor-11,"Pedido rechazado: stock insuficiente."
780,10780,NORMAL,"Kindle",2,ACCEPTED,259.98,1.24273,0.06234,Servidor-4,"Compra completada correctamente."
823,10823,NORMAL,"PlayStation 5",1,NO_STOCK,0.00,1.23557,0.00000,Servidor-4,"Pedido rechazado: stock insuficiente."
792,10792,NORMAL,"Smart TV 55",2,ACCEPTED,1298.00,1.24508,0.04877,Servidor-5,"Compra completada correctamente."
808,10808,NORMAL,"Smart TV 55",2,ACCEPTED,1298.00,1.26640,0.03867,Servidor-10,"Compra completada correctamente."
796,10796,NORMAL,"AirPods Pro",2,ACCEPTED,498.00,1.27126,0.05190,Servidor-6,"Compra completada correctamente."
829,10829,NORMAL,"iPhone 16",1,NO_STOCK,0.00,1.24898,0.00001,Servidor-6,"Pedido rechazado: stock insuficiente."
831,10831,NORMAL,"MacBook Air",1,NO_STOCK,0.00,1.25853,0.00000,Servidor-6,"Pedido rechazado: stock insuficiente."
798,10798,NORMAL,"Nintendo Switch",1,ACCEPTED,319.99,1.24514,0.05010,Servidor-9,"Compra completada correctamente."
810,10810,NORMAL,"AirPods Pro",2,ACCEPTED,498.00,1.24565,0.03959,Servidor-1,"Compra completada correctamente."
834,10834,NORMAL,"iPhone 16",1,NO_STOCK,0.00,1.25565,0.00000,Servidor-1,"Pedido rechazado: stock insuficiente."
802,10802,NORMAL,"AirPods Pro",1,ACCEPTED,249.00,1.26579,0.05115,Servidor-7,"Compra completada correctamente."
814,10814,NORMAL,"AirPods Pro",1,ACCEPTED,249.00,1.26998,0.04391,Servidor-12,"Compra completada correctamente."
804,10804,NORMAL,"AirPods Pro",2,ACCEPTED,498.00,1.24011,0.05341,Servidor-8,"Compra completada correctamente."
839,10839,NORMAL,"PlayStation 5",1,NO_STOCK,0.00,1.28994,0.00000,Servidor-8,"Pedido rechazado: stock insuficiente."
816,10816,NORMAL,"Nintendo Switch",1,ACCEPTED,319.99,1.25288,0.03947,Servidor-2,"Compra completada correctamente."
822,10822,NORMAL,"Robot Aspirador",2,ACCEPTED,559.98,1.25153,0.03845,Servidor-11,"Compra completada correctamente."
815,10815,NORMAL,"AirPods Pro",2,ACCEPTED,498.00,1.28967,0.04791,Servidor-3,"Compra completada correctamente."
833,10833,NORMAL,"Cafetera Deluxe",1,ACCEPTED,189.99,1.28519,0.03297,Servidor-9,"Compra completada correctamente."
828,10828,NORMAL,"AirPods Pro",2,ACCEPTED,498.00,1.25753,0.03829,Servidor-10,"Compra completada correctamente."
847,10847,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.26516,0.00001,Servidor-10,"Pedido rechazado: stock insuficiente."
848,10848,NORMAL,"iPhone 16",2,NO_STOCK,0.00,1.26973,0.00000,Servidor-10,"Pedido rechazado: stock insuficiente."
825,10825,NORMAL,"Cafetera Deluxe",1,ACCEPTED,189.99,1.24593,0.05485,Servidor-4,"Compra completada correctamente."
851,10851,NORMAL,"iPhone 16",2,NO_STOCK,0.00,1.30085,0.00000,Servidor-4,"Pedido rechazado: stock insuficiente."
852,10852,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.25829,0.00000,Servidor-4,"Pedido rechazado: stock insuficiente."
827,10827,NORMAL,"AirPods Pro",2,ACCEPTED,498.00,1.27821,0.05191,Servidor-5,"Compra completada correctamente."
832,10832,NORMAL,"Nintendo Switch",2,ACCEPTED,639.98,1.28079,0.04088,Servidor-6,"Compra completada correctamente."
855,10855,NORMAL,"iPhone 16",1,NO_STOCK,0.00,1.26801,0.00000,Servidor-6,"Pedido rechazado: stock insuficiente."
856,10856,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.28999,0.00000,Servidor-6,"Pedido rechazado: stock insuficiente."
857,10857,NORMAL,"iPhone 16",2,NO_STOCK,0.00,1.29291,0.00000,Servidor-6,"Pedido rechazado: stock insuficiente."
858,10858,NORMAL,"iPhone 16",2,NO_STOCK,0.00,1.25495,0.00000,Servidor-6,"Pedido rechazado: stock insuficiente."
835,10835,NORMAL,"Cafetera Deluxe",1,ACCEPTED,189.99,1.25014,0.03800,Servidor-1,"Compra completada correctamente."
837,10837,NORMAL,"AirPods Pro",1,ACCEPTED,249.00,1.25963,0.04037,Servidor-7,"Compra completada correctamente."
861,10861,NORMAL,"MacBook Air",2,NO_STOCK,0.00,1.26124,0.00000,Servidor-7,"Pedido rechazado: stock insuficiente."
843,10843,NORMAL,"AirPods Pro",2,ACCEPTED,498.00,1.26820,0.03914,Servidor-11,"Compra completada correctamente."
853,10853,NORMAL,"Robot Aspirador",2,ACCEPTED,559.98,1.25800,0.02414,Servidor-4,"Compra completada correctamente."
864,10864,NORMAL,"MacBook Air",1,NO_STOCK,0.00,1.26860,0.00000,Servidor-4,"Pedido rechazado: stock insuficiente."
867,10867,NORMAL,"PlayStation 5",1,NO_STOCK,0.00,1.26328,0.00000,Servidor-4,"Pedido rechazado: stock insuficiente."
869,10869,NORMAL,"MacBook Air",2,NO_STOCK,0.00,1.29961,0.00000,Servidor-4,"Pedido rechazado: stock insuficiente."
870,10870,NORMAL,"PlayStation 5",1,NO_STOCK,0.00,1.26016,0.00000,Servidor-4,"Pedido rechazado: stock insuficiente."
840,10840,NORMAL,"AirPods Pro",2,ACCEPTED,498.00,1.24788,0.05431,Servidor-8,"Compra completada correctamente."
842,10842,NORMAL,"Smart TV 55",2,ACCEPTED,1298.00,1.25480,0.04842,Servidor-2,"Compra completada correctamente."
850,10850,NORMAL,"AirPods Pro",1,ACCEPTED,249.00,1.28994,0.03595,Servidor-10,"Compra completada correctamente."
874,10874,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.29556,0.00000,Servidor-10,"Pedido rechazado: stock insuficiente."
844,10844,NORMAL,"AirPods Pro",2,ACCEPTED,498.00,1.28122,0.05160,Servidor-3,"Compra completada correctamente."
876,10876,NORMAL,"PlayStation 5",2,NO_STOCK,0.00,1.26352,0.00000,Servidor-3,"Pedido rechazado: stock insuficiente."
